nombre,codigo_partido,coalicion,partidos_coalicion,tradicional,temporalidad,gradonac,ideologia,paso_ideologia,justificacion_ideologia,grupo_representativo_1,paso1_gr,justificacion_gr_1,grupo_representativo_2,paso2_gr,justificacion_gr_2,part_alcaldia,part_asamblea,part_camara,part_concejo,part_gobernacion,part_presidencia,part_presidencia_1v,part_presidencia_2v,part_senado,fuente_ideologia,fuente_gr,nombre_upper,votos_alcaldia,votos_asamblea,votos_camara,votos_concejo,votos_gobernacion,votos_presidencia,votos_senado
MOVIMIENTO CAMBIO RADICAL,19980002,0,,0,1997-2006,0,3,2,Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha.,98,,,98,,,1,1,1,1,1,0,0,0,1,http://www.partidocambioradical.org/wp-content/uploads/2018/10/Estatutos-del-Partido-Cambio-Radical-2018-1.pdf,http://www.partidocambioradical.org/comites/negritudes/,MOVIMIENTO CAMBIO RADICAL,6070068,7418979,6678925,9355879,2385698,1473627,6891212
MOVIMIENTO CAMPESINO LIDERES POR SAN BERNARDO,20070424,0,,0,2007-2007,0,4,,,5,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CAMPESINO LIDERES POR SAN BERNARDO,0,0,0,656,0,0,0
MOVIMIENTO CAQUETA ES COLOMBIA,20000008,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CAQUETA ES COLOMBIA,2064,0,0,0,0,0,0
MOVIMIENTO CARIBEñO,19840044,0,,0,1984-1984,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO CARIBEÑO,0,0,0,0,0,0,0
MOVIMIENTO CARLOS ROMAN ALCALDE SEGUIMOS TRANSFORMANDO A GIRON,20191926,0,,0,2019-2019,99,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CARLOS ROMAN ALCALDE SEGUIMOS TRANSFORMANDO A GIRON,0,0,0,0,0,0,0
MOVIMIENTO CATóLICO DE RESISTENCIA (MCR),19580002,0,,0,1958-1958,99,4,,,99,,,99,,,0,0,0,0,0,0,0,0,0,,,MOVIMIENTO CATÓLICO DE RESISTENCIA (MCR),0,0,0,0,0,0,0
MOVIMIENTO CAUSA JUSTA,20030015,0,,0,2003-2003,0,4,,,6,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CAUSA JUSTA,1505,0,0,0,0,0,0
MOVIMIENTO CINDET,20060022,0,,0,2006-2006,0,4,,,99,,,99,,,0,0,1,0,0,0,0,0,0,,,MOVIMIENTO CINDET,0,0,0,0,0,0,0
MOVIMIENTO CIUDADANIA PARTICIPATIVA,20191594,0,,0,2019-2019,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIUDADANIA PARTICIPATIVA,0,0,0,1040,0,0,0
MOVIMIENTO CIUDADANO,20000012,0,,0,1997-2006,0,1,4,"Se realizan clasificaciones para partidos de corta duración, donde se analizan los estatutos formales o planes de gobierno (siguiendo el paso 2 o 3). También se consideran los viejos partidos que han cambiado su nombre, asignándoles la ideología del partido antecesor",98,,,98,,,1,1,1,1,1,0,0,0,1,http://www.archivodelosddhh.gov.co/saia_release1/almacenamiento/APROBADO/2017-06-15/288877/anexos/1_1497557447.pdf,,MOVIMIENTO CIUDADANO,386743,72976,113158,232011,101780,0,107676
MOVIMIENTO CIUDADANO DE CAJAMARCA Y ANAIME,20110097,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO DE CAJAMARCA Y ANAIME,756,0,0,0,0,0,0
MOVIMIENTO CIUDADANO JUNTOS RESCATEMOS A PLATO,20110181,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO JUNTOS RESCATEMOS A PLATO,6675,0,0,0,0,0,0
MOVIMIENTO CIUDADANO OTRO CAMINO,20150699,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIUDADANO OTRO CAMINO,0,0,0,452,0,0,0
MOVIMIENTO CIUDADANO POR PASTO,20110182,0,,0,2011-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO POR PASTO,173752,0,0,0,0,0,0
MOVIMIENTO CIUDADANO PROSPERIDAD,20000415,0,,0,2000-2000,0,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO PROSPERIDAD,0,239,0,0,0,0,0
MOVIMIENTO CIUDADANO RIOFRIO SI,20110183,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO RIOFRIO SI,1754,0,0,0,0,0,0
MOVIMIENTO CIUDADANO UNIDOS CON LA W,20110184,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIUDADANO UNIDOS CON LA W,5711,0,0,0,0,0,0
MOVIMIENTO CIUDADANO UNIDOS POR SAPUYES,20110185,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIUDADANO UNIDOS POR SAPUYES,1912,0,0,1068,0,0,0
MOVIMIENTO CIUDADANOS EN FORMACION,19980028,0,,0,1998-1998,0,4,,,99,,,99,,,0,0,1,0,0,0,1,0,1,,,MOVIMIENTO CIUDADANOS EN FORMACION,0,0,7093,0,0,9132,12846
MOVIMIENTO CIVICO,20000308,0,,0,2000-2003,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,1,,,MOVIMIENTO CIVICO,0,0,0,0,0,0,0
MOVIMIENTO CIVICO AGRUPAR,19800043,0,,0,1980-1980,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO AGRUPAR,0,0,0,0,0,0,0
MOVIMIENTO CIVICO ALIANZA POPULAR POR VELEZ,20000006,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO ALIANZA POPULAR POR VELEZ,3807,0,0,0,0,0,0
MOVIMIENTO CIVICO AMAZONAS UNIDO,19940062,0,,0,1994-1994,0,4,,,99,,,99,,,0,0,1,0,0,0,0,0,0,,,MOVIMIENTO CIVICO AMAZONAS UNIDO,0,0,2103,0,0,0,0
MOVIMIENTO CIVICO AMOR POR SONSON,20000444,0,,0,2000-2003,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO AMOR POR SONSON,6290,0,0,1340,0,0,0
MOVIMIENTO CIVICO BELUMBRENSE,20150466,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO BELUMBRENSE,7315,0,0,0,0,0,0
MOVIMIENTO CIVICO BIENESTAR POR GALERAS,20070052,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO BIENESTAR POR GALERAS,4159,0,0,4162,0,0,0
MOVIMIENTO CIVICO CAMPESINO,20070437,0,,0,2007-2007,0,4,,,5,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO CAMPESINO,0,0,0,1725,0,0,0
MOVIMIENTO CIVICO CAMPESINO DE CIMITARRA,20070321,0,,0,2007-2007,0,4,,,5,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO CAMPESINO DE CIMITARRA,35,0,0,0,0,0,0
MOVIMIENTO CIVICO CANDIDATURA INDEPENDIENTE,20070373,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO CANDIDATURA INDEPENDIENTE,5956,0,0,0,0,0,0
MOVIMIENTO CIVICO CIUDAD BELLO,20150700,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO CIUDAD BELLO,0,0,0,3827,0,0,0
MOVIMIENTO CIVICO CIUDADANO (M.C.C),19820033,0,,0,1982-1982,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO CIUDADANO (M.C.C),0,0,0,0,0,0,0
MOVIMIENTO CIVICO COMPROMISO BARICHARA,20070447,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO COMPROMISO BARICHARA,0,0,0,373,0,0,0
MOVIMIENTO CIVICO COMUNAL,20070351,0,,0,1992-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO COMUNAL,2533,0,0,0,0,0,0
MOVIMIENTO CIVICO COMUNAL DE BOGOTA,19840026,0,,0,1984-1984,99,4,,,99,,,99,,,0,1,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO COMUNAL DE BOGOTA,0,0,0,0,0,0,0
MOVIMIENTO CIVICO CONCIENCIA CIUDADANA,20110009,0,,0,2011-2011,99,3,2,Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha.,98,,,98,,,0,0,0,0,0,0,0,0,0,Objetivos | Movimiento Cívico Conciencia Ciudadana,,MOVIMIENTO CIVICO CONCIENCIA CIUDADANA,0,0,0,0,0,0,0
MOVIMIENTO CIVICO D.F.G.,20000485,0,,0,2000-2000,0,1,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,0,0,0,1,0,0,0,0,0,https://www.archivodelosddhh.gov.co/saia_release1/almacenamiento/APROBADO/2017-06-15/288877/anexos/1_1497557447.pdf,,MOVIMIENTO CIVICO D.F.G.,0,0,0,1764,0,0,0
MOVIMIENTO CIVICO DE ACCION SOCIAL DE CUNDINAMARCA,19820027,0,,0,1982-1982,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO DE ACCION SOCIAL DE CUNDINAMARCA,0,0,0,0,0,0,0
MOVIMIENTO CIVICO DE INTEGRACION SOCIAL,19940048,0,,0,1994-1994,0,4,,,99,,,99,,,0,0,0,0,0,0,0,0,1,,,MOVIMIENTO CIVICO DE INTEGRACION SOCIAL,0,0,0,0,0,0,8755
MOVIMIENTO CIVICO DE PARTICIPACION CIUDADANA,19980013,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO DE PARTICIPACION CIUDADANA,1185,0,0,0,0,0,0
MOVIMIENTO CIVICO DE SAN JOSE DEL PALMAR,20070355,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO DE SAN JOSE DEL PALMAR,957,0,0,0,0,0,0
MOVIMIENTO CIVICO DE TODOS Y PARA TODOS,20110186,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO DE TODOS Y PARA TODOS,1173,0,0,0,0,0,0
MOVIMIENTO CIVICO DEPORTIVO,20000443,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO DEPORTIVO,0,0,0,369,0,0,0
MOVIMIENTO CIVICO ECOLOGICO EL RETIRO,20000441,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO ECOLOGICO EL RETIRO,0,0,0,273,0,0,0
MOVIMIENTO CIVICO HERNANDO BAUTISTA ALCALDE,20070054,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO HERNANDO BAUTISTA ALCALDE,657,0,0,813,0,0,0
"MOVIMIENTO CIVICO INDEPENDIENTE BUCARAMANGA HUMANA, PROSPERA Y BIEN ADMINISTRADA",20000003,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,"MOVIMIENTO CIVICO INDEPENDIENTE BUCARAMANGA HUMANA, PROSPERA Y BIEN ADMINISTRADA",61848,0,0,0,0,0,0
MOVIMIENTO CIVICO INDEPENDIENTE DE CACOTA,20070366,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO INDEPENDIENTE DE CACOTA,878,0,0,0,0,0,0
MOVIMIENTO CIVICO INTEGRACION DE COMUNIDADES,20070306,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO INTEGRACION DE COMUNIDADES,693,0,0,0,0,0,0
MOVIMIENTO CIVICO JUNTOS POR GARAGOA,20070335,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO JUNTOS POR GARAGOA,3592,0,0,0,0,0,0
MOVIMIENTO CIVICO LA VOZ DE LA CONSCIENCIA,20100063,0,,0,2010-2010,0,4,,,99,,,99,,,0,0,0,0,0,0,1,0,0,,,MOVIMIENTO CIVICO LA VOZ DE LA CONSCIENCIA,0,0,0,0,0,31338,0
MOVIMIENTO CIVICO LA VOZ DEL PUEBLO,20150701,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO LA VOZ DEL PUEBLO,0,0,0,5374,0,0,0
MOVIMIENTO CIVICO LOGICA ETICA Y ESTETICA,20150472,0,,0,2015-2015,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,PROGRAMA_DE_GOBIERNO_RODOLFO_HERNANDEZ.pdf (transitobucaramanga.gov.co),,MOVIMIENTO CIVICO LOGICA ETICA Y ESTETICA,77275,0,0,0,0,0,0
MOVIMIENTO CIVICO NACIONAL,19920014,0,,0,1992-1992,99,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO NACIONAL,0,0,0,0,0,0,0
MOVIMIENTO CIVICO PARA EL DESARROLLO INTEGRAL DE MONGUA,20070308,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO PARA EL DESARROLLO INTEGRAL DE MONGUA,474,0,0,422,0,0,0
MOVIMIENTO CIVICO PEREIRA DE TODOS Y PARA TODOS,20070320,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO PEREIRA DE TODOS Y PARA TODOS,6761,0,0,0,0,0,0
MOVIMIENTO CIVICO POPULAR,19910011,0,,0,1982-2003,0,4,,,99,,,99,,,1,1,0,1,0,0,0,0,0,,http://www.archivodelosddhh.gov.co/saia_release1/almacenamiento/APROBADO/2017-06-15/288877/anexos/1_1497557447.pdf,MOVIMIENTO CIVICO POPULAR,0,0,0,0,0,0,0
MOVIMIENTO CIVICO POPULAR DE RIVERA,20000009,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POPULAR DE RIVERA,1572,0,0,0,0,0,0
MOVIMIENTO CIVICO POR ARANZAZU,20070409,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO POR ARANZAZU,0,0,0,413,0,0,0
MOVIMIENTO CIVICO POR EL SOCORRO,20030255,0,,0,2003-2003,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO POR EL SOCORRO,0,0,0,1759,0,0,0
MOVIMIENTO CIVICO POR FUSAGASUGA,19940027,0,,0,1994-1994,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POR FUSAGASUGA,7769,0,0,0,0,0,0
MOVIMIENTO CIVICO POR LA DIGNIDAD LA UNIDAD Y LA RECONCILIACION,20070382,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POR LA DIGNIDAD LA UNIDAD Y LA RECONCILIACION,2352,0,0,0,0,0,0
MOVIMIENTO CIVICO POR LA PAZ,20000762,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO POR LA PAZ,0,0,0,1568,0,0,0
MOVIMIENTO CIVICO POR LA RENOVACION DE MEDINA,20000604,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO POR LA RENOVACION DE MEDINA,0,0,0,100,0,0,0
MOVIMIENTO CIVICO POR SALGAR,20070057,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO POR SALGAR,594,0,0,462,0,0,0
MOVIMIENTO CIVICO POR SONSON,20000019,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POR SONSON,5294,0,0,0,0,0,0
MOVIMIENTO CIVICO POR UN MEJOR APARTADO,20150764,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POR UN MEJOR APARTADO,64,0,0,0,0,0,0
MOVIMIENTO CIVICO POR UNA CUNDINAMARCA NUEVA,19910008,0,,0,1991-1991,99,4,,,99,,,99,,,0,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO POR UNA CUNDINAMARCA NUEVA,0,0,0,0,0,0,0
MOVIMIENTO CIVICO PRO-VIVIENDA DE RISARALDA,19800046,0,,0,1980-1980,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO PRO-VIVIENDA DE RISARALDA,0,0,0,0,0,0,0
MOVIMIENTO CIVICO PROTESTAR,19940012,0,,0,1994-1994,0,4,,,99,,,99,,,0,0,0,0,0,0,1,0,0,,,MOVIMIENTO CIVICO PROTESTAR,0,0,0,0,0,9057,0
MOVIMIENTO CIVICO SERIEDAD COLOMBIA,20150691,0,,0,1997-2015,0,4,,,99,,,99,,,1,1,1,1,0,0,0,0,1,,,MOVIMIENTO CIVICO SERIEDAD COLOMBIA,2195,11067,80528,869,0,0,7276
MOVIMIENTO CIVICO SERIEDAD POR COLOMBIA,19960001,0,,0,1997-2003,0,4,,,99,,,99,,,1,1,1,1,1,0,0,0,0,Partido Movimiento Cívico Seriedad por Colombia | Congreso Visible (uniandes.edu.co),,MOVIMIENTO CIVICO SERIEDAD POR COLOMBIA,89594,26343,42284,75632,310512,0,0
MOVIMIENTO CIVICO SOCIAL POR GACHETA,20000010,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO SOCIAL POR GACHETA,1809,0,0,0,0,0,0
MOVIMIENTO CIVICO SOCIAL Y DEPORTIVO,20000507,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO SOCIAL Y DEPORTIVO,0,0,0,382,0,0,0
MOVIMIENTO CIVICO SUBACHOQUE,20070058,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO SUBACHOQUE,3113,0,0,1464,0,0,0
MOVIMIENTO CIVICO SUBACHOQUE SEGURO,20150702,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO SUBACHOQUE SEGURO,0,0,0,621,0,0,0
MOVIMIENTO CIVICO SUPATA SOCIAL,20070427,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO SUPATA SOCIAL,0,0,0,901,0,0,0
MOVIMIENTO CIVICO SURATEÑO,20030020,0,,0,2003-2003,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO SURATEÑO,0,0,0,0,0,0,0
MOVIMIENTO CIVICO TODOS POR EL SOCORRO,20030021,0,,0,2003-2003,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO TODOS POR EL SOCORRO,2684,0,0,0,0,0,0
MOVIMIENTO CIVICO TRABAJEMOS JUNTOS,20070422,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO TRABAJEMOS JUNTOS,0,0,0,520,0,0,0
MOVIMIENTO CIVICO UNIDOS POR LA DIGNIDAD,20000007,0,,0,2000-2000,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO UNIDOS POR LA DIGNIDAD,2228,0,0,0,0,0,0
MOVIMIENTO CIVICO VAMOS CON GLORIA,20110248,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO VAMOS CON GLORIA,0,0,0,1362,0,0,0
MOVIMIENTO CIVICO WILLISTA CONTINUEMOS CONSTRUYENDO PROGRESO,20150692,0,,0,2015-2019,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO WILLISTA CONTINUEMOS CONSTRUYENDO PROGRESO,0,0,0,7405,0,0,0
MOVIMIENTO CIVICO Y COMUNITARIO,20070425,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO Y COMUNITARIO,0,0,0,1395,0,0,0
MOVIMIENTO CIVICO Y COMUNITARIO POR SAN BERNARDO,20070061,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO CIVICO Y COMUNITARIO POR SAN BERNARDO,3266,0,0,0,0,0,0
MOVIMIENTO CIVICO YONDO COMUNITARIO,20070062,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,MOVIMIENTO CIVICO YONDO COMUNITARIO,861,0,0,715,0,0,0
MOVIMIENTO CIVIL PRECONSTITUYENTE DEMOCRATICO,19900041,0,,0,1990-1990,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO CIVIL PRECONSTITUYENTE DEMOCRATICO,0,0,0,0,0,0,0
MOVIMIENTO COALICIÓN BELISARISTA,19800018,0,,0,1980-1980,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,MOVIMIENTO COALICIÓN BELISARISTA,0,0,0,0,0,0,0
MOVIMIENTO COLOMBIA MI PAIS,19980004,0,,0,1998-2002,0,4,,,99,,,99,,,1,1,1,1,0,0,0,0,1,,,MOVIMIENTO COLOMBIA MI PAIS,18791,20929,44853,17143,0,0,64231
MOVIMIENTO COLOMBIA MISION COLECTIVA,19980026,0,,0,1998-1998,0,4,,,99,,,99,,,0,0,1,0,0,0,0,0,1,,,MOVIMIENTO COLOMBIA MISION COLECTIVA,0,0,5294,0,0,0,17679
MOVIMIENTO COLOMBIA SIEMPRE,19930002,0,,0,2002-2003,0,3,4,"Se realizan clasificaciones para partidos de corta duración, donde se analizan los estatutos formales o planes de gobierno (siguiendo el paso 2 o 3). También se consideran los viejos partidos que han cambiado su nombre, asignándoles la ideología del partido antecesor",98,,,98,,,1,1,1,1,1,0,0,0,1,Partido Colombia Siempre | Congreso Visible (uniandes.edu.co),https://www.eltiempo.com/archivo/documento/MAM-198691,MOVIMIENTO COLOMBIA SIEMPRE,978166,16388,111742,99309,1897,0,255691
MOVIMIENTO COLOMBIA VIVA,20030254,0,,0,2003-2007,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",3,3,Se revisan los estatutos o plan de gobierno (si el primero no está disponible) del partido y se codifica si existe una declaración expresa de pertenencia a alguno de los grupos representativos,98,,,1,1,1,1,1,0,0,0,1,Partido Colombia Viva | Congreso Visible (uniandes.edu.co),,MOVIMIENTO COLOMBIA VIVA,494050,551358,29348,903999,1171,0,229562
MOVIMIENTO COM POR LA INTEGRACION Y EL DESARROLLO DE PAEZ,20070411,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO COM POR LA INTEGRACION Y EL DESARROLLO DE PAEZ,0,0,0,2855,0,0,0
MOVIMIENTO COMPROMISO CIVICO CRISTIANO C4,19920002,0,,0,1992-2007,0,2,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",3,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",98,,,1,1,1,1,1,0,1,0,1,"http://c4oficial.blogspot.com.co/,Se prepara coalición de partidos cristianos para elecciones de 2022 | EL ESPECTADOR",,MOVIMIENTO COMPROMISO CIVICO CRISTIANO C4,32694,184934,238845,260329,3241,11709,249514
MOVIMIENTO COMPROMISO CON POTOSI,20110187,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO COMPROMISO CON POTOSI,2814,0,0,0,0,0,0
MOVIMIENTO COMUNAL,20070456,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO COMUNAL,0,0,0,1219,0,0,0
MOVIMIENTO COMUNAL DEL PUEBLO,19760021,0,,0,1976-1976,99,4,,,99,,,99,,,0,1,0,1,0,0,0,0,0,,,MOVIMIENTO COMUNAL DEL PUEBLO,0,0,0,0,0,0,0
MOVIMIENTO COMUNAL Y COMUNITARIA DE COLOMBIA,19980014,0,,0,1994-2006,0,4,,,2,2,El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario,99,,,1,1,1,1,1,1,0,0,1,,,MOVIMIENTO COMUNAL Y COMUNITARIA DE COLOMBIA,0,0,0,0,0,0,0
MOVIMIENTO COMUNITARIO E INDEPENDIENTE DE TARSO,20110188,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO COMUNITARIO E INDEPENDIENTE DE TARSO,1149,0,0,0,0,0,0
MOVIMIENTO COMUNITARIO INDEPENDIENTE,20000535,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,MOVIMIENTO COMUNITARIO INDEPENDIENTE,0,0,0,146,0,0,0
MOVIMIENTO COMUNITARIO ORGULLOSAMENTE SEGOVIANO,20110189,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,MOVIMIENTO COMUNITARIO ORGULLOSAMENTE SEGOVIANO,2825,0,0,0,0,0,0
